timestamp,price,score,score_z,velocity_z,imbalance_z,compression_z,exhaustion_z,score_fast,score_medium,score_slow,price_trend,score_trend,state,long_prob,short_prob,vwap,er,atr,oi,delta_velocity,momentum,acceleration,persistence,size_bias,absorption
2026-03-08T05:59:04.7399108Z,67095,-2.022430566684923,-0.29304634630660176,-0.37817792111332693,-1.2730797310167024,-0.23042988029236025,-0.3147899563002437,39.187890028291804,46.98771046097392,48.44342314490686,Bearish,Bearish,Neutral,0,1,67145.322422322,0.08960967564599252,37.647620365816856,0.6489311909377933,-0.04479540721456027,-0.04479540721456027,0.02776986370679098,2.891592382596797,0.06287623029144768,1
2026-03-08T05:59:09.7887035Z,67102.6,0.1873932299840017,-0.12663603877076066,0.15633806146913504,-0.939283336915845,-0.18999484913417802,-0.3141887574847445,39.1097599746015,46.96424705292204,48.43132441712631,Bearish,Bearish,Neutral,0.10891288980626526,0.8910871101937348,67145.32236563278,0.0678879310344861,37.647620365816856,0.5309437016763763,0.013291450451231479,0.013291450451231479,0.03787552835979124,1.891592382596797,0.05479067230119094,1
2026-03-08T05:59:14.8581337Z,67115,5.255989293360966,0.25417954494986794,1.35361684224962,0.0846104153102851,-0.013505635118978579,-0.3094108868332084,39.04775927679439,46.94513438628566,48.42143053718495,Bearish,Bearish,Neutral,1,0,67145.3183426316,0.03336809176226575,37.647620365816856,0.4344084831897624,0.1445592059034322,0.1445592059034322,0.06900627072392773,1.3241146678177578,0.08012142808522225,1
2026-03-08T05:59:19.9126604Z,67102.7,8.574552623558361,0.5025330453745624,0.8114595895705414,0.009122324840147128,0.17366285777857227,-0.30938622947614536,38.984150149977104,46.925088268553544,48.411019881662156,Bearish,Bearish,Neutral,1,0,67145.31500681894,0.0847719659881845,37.647620365816856,0.3554251226098056,0.08642275024150844,0.08642275024150844,0.026625361928643912,0.9268802674724304,0.0710689393939394,1
2026-03-08T05:59:24.9756813Z,67102.6,9.96908935841157,0.6047344474474673,0.5007257235968859,-0.025325096786333916,0.3488284079700409,-0.13688338240562817,38.923550664754536,46.90577029809196,48.400970630351594,Bearish,Bearish,Neutral,0.9732446111196238,0.026755388880376204,67145.31155038503,0.08500772797528705,37.647620365816856,0.2908023730443864,0.05307773223178876,0.05307773223178876,0.006635235282522717,0.6488161872307012,0.06849515223565154,1
2026-03-08T05:59:30.0199867Z,67105.9,11.4400404245437,0.7119827419032245,0.551240840540896,0.15370652574853141,0.46586797768454674,-0.30446971772682274,38.86572797643521,46.88709479152626,48.39123734622922,Bearish,Bearish,Neutral,1,0,67145.30846606464,0.08809093257559546,37.647620365816856,0.2379292143090434,0.05887610747224596,0.05887610747224596,0.006356281935167546,0.4541713310614908,0.041910033129438466,1
2026-03-08T05:59:35.0836774Z,67115.4,10.39371455910563,0.6282310180721042,0.8988329208775192,0.5943194369488229,0.534215538949169,-0.30551752655381326,38.80952059560616,46.86906584921672,48.381849736326906,Bearish,Bearish,Neutral,1,0,67145.30592730726,0.06202723146750095,37.647620365816856,0.19466935716194458,0.09705243948210002,0.09705243948210002,0.01696296529339638,1.4541713310614908,0.03706831528122146,0
2026-03-08T05:59:40.1295198Z,67115.4,10.59492955257346,0.639676364494776,0.7000356029489623,0.6783657619069305,0.5837886509846137,2.166327075873048,38.75295109033302,46.85086461817044,48.372367929066684,Bearish,Bearish,Neutral,1,0,67145.30553066536,0.06822216586359242,37.647620365816856,0.15927492858704556,0.07617209270895894,0.07617209270895894,0.0043485279378839,2.4541713310614908,0.03416842948717949,0
2026-03-08T05:59:45.1766921Z,67115.4,11.864350459662282,0.7321909617631481,0.6290436142934163,0.8129489291622697,0.6961087894553956,1.8923460275134703,38.69531862306324,46.832095109617214,48.36257311634272,Bearish,Bearish,Neutral,1,0,67145.30307172034,0.09601873536304147,37.647620365816856,0.13031585066212817,0.06896625964088668,0.06896625964088668,0.0004970742692318453,3.4541713310614908,0.004272320567704115,0
2026-03-08T05:59:50.2229326Z,67115.4,8.878131484992652,0.49988947341166284,0.32862992855734535,0.7385126417919206,0.8459057460070879,0.8530516442394804,38.62908999865072,46.810993338282415,48.351594480926416,Bearish,Bearish,Compression,1,0,67145.30299240626,0.1116389548693895,37.647620365816856,0.10662205963265031,0.03699169770586547,0.03699169770586547,-0.010326804465519174,4.454171331061491,-4.469723824562534E-05,-1
